serial;ambient_temp_C;humidity;object_temp_C;cooling_state;critical_level;time_min;ambient_slope;ambient_rolling_mean;class
18282;-11.31;0.62;-11.31;0.0;0;18282;0.0;-11.338;0
18283;-11.31;0.62;-11.31;0.0;0;18283;0.0;-11.338;0
18284;-11.38;0.62;-11.38;0.0;0;18284;-0.07000000000000028;-11.338;0
18285;-11.38;0.62;-11.38;0.0;0;18285;0.0;-11.338;0
18286;-11.31;0.62;-11.31;0.0;0;18286;0.07000000000000028;-11.338;0
18287;-11.38;0.62;-11.38;0.0;0;18287;-0.07000000000000028;-11.352;0
18288;-11.31;0.62;-11.31;0.0;0;18288;0.07000000000000028;-11.352;0
18289;-11.31;0.62;-11.31;0.0;0;18289;0.0;-11.338;0
18290;-11.31;0.62;-11.31;0.0;0;18290;0.0;-11.324000000000002;0
18291;-11.31;0.62;-11.31;0.0;0;18291;0.0;-11.324000000000002;0
18292;-11.31;0.62;-11.31;0.0;0;18292;0.0;-11.31;0
18293;-11.31;0.62;-11.31;0.0;0;18293;0.0;-11.31;0
18294;-11.31;0.62;-11.31;0.0;0;18294;0.0;-11.31;0
18295;-11.31;0.62;-11.31;0.0;0;18295;0.0;-11.31;0
18296;-11.31;0.62;-11.31;0.0;0;18296;0.0;-11.31;0
18297;-11.38;0.62;-11.38;0.0;0;18297;-0.07000000000000028;-11.324;0
18298;-11.31;0.62;-11.31;0.0;0;18298;0.07000000000000028;-11.324000000000002;0
18299;-11.31;0.62;-11.31;0.0;0;18299;0.0;-11.324000000000002;0
18300;-11.31;0.62;-11.31;0.0;0;18300;0.0;-11.324;0
18301;-11.31;0.62;-11.31;0.0;0;18301;0.0;-11.324;0
18302;-11.31;0.62;-11.31;0.0;0;18302;0.0;-11.31;0
18303;-11.31;0.62;-11.31;0.0;0;18303;0.0;-11.31;0
18304;-11.31;0.62;-11.31;0.0;0;18304;0.0;-11.31;0
18305;-11.31;0.62;-11.31;0.0;0;18305;0.0;-11.31;0
18306;-11.38;0.62;-11.38;0.0;0;18306;-0.07000000000000028;-11.324;0
18307;-11.31;0.62;-11.31;0.0;0;18307;0.07000000000000028;-11.324000000000002;0
18308;-11.31;0.62;-11.31;0.0;0;18308;0.0;-11.324;0
18309;-11.31;0.62;-11.31;0.0;0;18309;0.0;-11.324;0
18310;-11.31;0.62;-11.31;0.0;0;18310;0.0;-11.324000000000002;0
18311;-11.31;0.62;-11.31;0.0;0;18311;0.0;-11.31;0
18312;-11.31;0.62;-11.31;0.0;0;18312;0.0;-11.31;0
18313;-11.31;0.62;-11.31;0.0;0;18313;0.0;-11.31;0
18314;-11.31;0.62;-11.31;0.0;0;18314;0.0;-11.31;0
18315;-11.31;0.62;-11.31;0.0;0;18315;0.0;-11.31;0
18316;-11.31;0.62;-11.31;0.0;0;18316;0.0;-11.31;0
18317;-11.31;0.62;-11.31;0.0;0;18317;0.0;-11.31;0
18318;-11.31;0.62;-11.31;0.0;0;18318;0.0;-11.31;0
18319;-11.31;0.62;-11.31;0.0;0;18319;0.0;-11.31;0
18320;-11.31;0.62;-11.31;0.0;0;18320;0.0;-11.31;0
18321;-11.31;0.62;-11.31;0.0;0;18321;0.0;-11.31;0
18322;-11.31;0.62;-11.31;0.0;0;18322;0.0;-11.31;0
18323;-11.31;0.62;-11.31;0.0;0;18323;0.0;-11.31;0
18324;-11.31;0.62;-11.31;0.0;0;18324;0.0;-11.31;0
18325;-11.31;0.62;-11.31;0.0;0;18325;0.0;-11.31;0
18326;-11.31;0.62;-11.31;0.0;0;18326;0.0;-11.31;0
18327;-11.31;0.62;-11.31;0.0;0;18327;0.0;-11.31;0
18328;-11.31;0.62;-11.31;0.0;0;18328;0.0;-11.31;0
18329;-11.31;0.62;-11.31;0.0;0;18329;0.0;-11.31;0
18330;-11.31;0.62;-11.31;0.0;0;18330;0.0;-11.31;0
18331;-11.31;0.62;-11.31;0.0;0;18331;0.0;-11.31;0
18332;-11.31;0.62;-11.31;0.0;0;18332;0.0;-11.31;0
18333;-11.31;0.62;-11.31;0.0;0;18333;0.0;-11.31;0
18334;-11.31;0.62;-11.31;0.0;0;18334;0.0;-11.31;0
18335;-11.31;0.62;-11.31;0.0;0;18335;0.0;-11.31;0
18336;-11.31;0.62;-11.31;0.0;0;18336;0.0;-11.31;0
18337;-11.31;0.62;-11.31;0.0;0;18337;0.0;-11.31;0
18338;-11.31;0.62;-11.31;0.0;0;18338;0.0;-11.31;0
18339;-11.31;0.62;-11.31;0.0;0;18339;0.0;-11.31;0
18340;-11.31;0.62;-11.31;0.0;0;18340;0.0;-11.31;0
18341;-11.31;0.62;-11.31;0.0;0;18341;0.0;-11.31;0
18342;-11.31;0.62;-11.31;0.0;0;18342;0.0;-11.31;0
18343;-11.31;0.62;-11.31;0.0;0;18343;0.0;-11.31;0
18344;-11.31;0.62;-11.31;0.0;0;18344;0.0;-11.31;0
18345;-11.31;0.62;-11.31;0.0;0;18345;0.0;-11.31;0
18346;-11.31;0.62;-11.31;0.0;0;18346;0.0;-11.31;0
18347;-11.31;0.62;-11.31;0.0;0;18347;0.0;-11.31;0
18348;-11.31;0.62;-11.31;0.0;0;18348;0.0;-11.31;0
18349;-11.31;0.62;-11.31;0.0;0;18349;0.0;-11.31;0
18350;-11.31;0.62;-11.31;0.0;0;18350;0.0;-11.31;0
18351;-11.31;0.62;-11.31;0.0;0;18351;0.0;-11.31;0
18352;-11.31;0.62;-11.31;0.0;0;18352;0.0;-11.31;0
18353;-11.31;0.62;-11.31;0.0;0;18353;0.0;-11.31;0
18354;-11.31;0.62;-11.31;0.0;0;18354;0.0;-11.31;0
18355;-11.31;0.62;-11.31;0.0;0;18355;0.0;-11.31;0
18356;-11.31;0.62;-11.31;0.0;0;18356;0.0;-11.31;0
18357;-11.31;0.62;-11.31;0.0;0;18357;0.0;-11.31;0
18358;-11.31;0.62;-11.31;0.0;0;18358;0.0;-11.31;0
18359;-11.31;0.62;-11.31;0.0;0;18359;0.0;-11.31;0
18360;-11.31;0.62;-11.31;0.0;0;18360;0.0;-11.31;0
18361;-11.31;0.62;-11.31;0.0;0;18361;0.0;-11.31;0
18362;-11.31;0.62;-11.31;0.0;0;18362;0.0;-11.31;0
18363;-11.31;0.62;-11.31;0.0;0;18363;0.0;-11.31;0
18364;-11.31;0.62;-11.31;0.0;0;18364;0.0;-11.31;0
18365;-11.31;0.62;-11.31;0.0;0;18365;0.0;-11.31;0
18366;-11.31;0.62;-11.31;0.0;0;18366;0.0;-11.31;0
18367;-11.31;0.62;-11.31;0.0;0;18367;0.0;-11.31;0
18368;-11.31;0.62;-11.31;0.0;0;18368;0.0;-11.31;0
18369;-11.31;0.62;-11.31;0.0;0;18369;0.0;-11.31;0
18370;-11.31;0.62;-11.31;0.0;0;18370;0.0;-11.31;0
18371;-11.31;0.62;-11.31;0.0;0;18371;0.0;-11.31;0
18372;-11.31;0.62;-11.31;0.0;0;18372;0.0;-11.31;0
18373;-11.31;0.62;-11.31;0.0;0;18373;0.0;-11.31;0
18374;-11.31;0.62;-11.31;0.0;0;18374;0.0;-11.31;0
18375;-11.31;0.62;-11.31;0.0;0;18375;0.0;-11.31;0
18376;-11.31;0.62;-11.31;0.0;0;18376;0.0;-11.31;0
18377;-11.31;0.62;-11.31;0.0;0;18377;0.0;-11.31;0
18378;-11.31;0.62;-11.31;0.0;0;18378;0.0;-11.31;0
18379;-11.31;0.62;-11.31;0.0;0;18379;0.0;-11.31;0
18380;-11.31;0.62;-11.31;0.0;0;18380;0.0;-11.31;0
18381;-11.31;0.62;-11.31;0.0;0;18381;0.0;-11.31;0
18382;-11.31;0.62;-11.31;0.0;0;18382;0.0;-11.31;0
18383;-11.31;0.62;-11.31;0.0;0;18383;0.0;-11.31;0
18384;-11.31;0.62;-11.31;0.0;0;18384;0.0;-11.31;0
18385;-11.31;0.62;-11.31;0.0;0;18385;0.0;-11.31;0
18386;-11.31;0.62;-11.31;0.0;0;18386;0.0;-11.31;0
18387;-11.31;0.62;-11.31;0.0;0;18387;0.0;-11.31;0
18388;-11.31;0.62;-11.31;0.0;0;18388;0.0;-11.31;0
18389;-11.31;0.62;-11.31;0.0;0;18389;0.0;-11.31;0
18390;-11.31;0.62;-11.31;0.0;0;18390;0.0;-11.31;0
18391;-11.31;0.62;-11.31;0.0;0;18391;0.0;-11.31;0
18392;-11.31;0.62;-11.31;0.0;0;18392;0.0;-11.31;0
18393;-11.31;0.62;-11.31;0.0;0;18393;0.0;-11.31;0
18394;-11.31;0.62;-11.31;0.0;0;18394;0.0;-11.31;0
18395;-11.31;0.62;-11.31;0.0;0;18395;0.0;-11.31;0
18396;-11.31;0.62;-11.31;0.0;0;18396;0.0;-11.31;0
18397;-11.31;0.62;-11.31;0.0;0;18397;0.0;-11.31;0
18398;-11.31;0.62;-11.31;0.0;0;18398;0.0;-11.31;0
18399;-11.31;0.62;-11.31;0.0;0;18399;0.0;-11.31;0
18400;-11.31;0.62;-11.31;0.0;0;18400;0.0;-11.31;0
18401;-11.31;0.62;-11.31;0.0;0;18401;0.0;-11.31;0
18402;-11.31;0.62;-11.31;0.0;0;18402;0.0;-11.31;0
18403;-11.31;0.62;-11.31;0.0;0;18403;0.0;-11.31;0
18404;-11.31;0.62;-11.31;0.0;0;18404;0.0;-11.31;0
18405;-11.31;0.62;-11.31;0.0;0;18405;0.0;-11.31;0
18406;-11.31;0.62;-11.31;0.0;0;18406;0.0;-11.31;0
18407;-11.31;0.62;-11.31;0.0;0;18407;0.0;-11.31;0
18408;-11.31;0.62;-11.31;0.0;0;18408;0.0;-11.31;0
18409;-11.31;0.62;-11.31;0.0;0;18409;0.0;-11.31;0
18410;-11.31;0.62;-11.31;0.0;0;18410;0.0;-11.31;0
18411;-11.31;0.62;-11.31;0.0;0;18411;0.0;-11.31;0
18412;-11.31;0.62;-11.31;0.0;0;18412;0.0;-11.31;0
18413;-11.31;0.62;-11.31;0.0;0;18413;0.0;-11.31;0
18414;-11.31;0.62;-11.31;0.0;0;18414;0.0;-11.31;0
18415;-11.31;0.62;-11.31;0.0;0;18415;0.0;-11.31;0
18416;-11.31;0.62;-11.31;0.0;0;18416;0.0;-11.31;0
18417;-11.31;0.62;-11.31;0.0;0;18417;0.0;-11.31;0
18418;-11.31;0.62;-11.31;0.0;0;18418;0.0;-11.31;0
18419;-11.31;0.62;-11.31;0.0;0;18419;0.0;-11.31;0
18420;-11.31;0.62;-11.31;0.0;0;18420;0.0;-11.31;0
18421;-11.31;0.62;-11.31;0.0;0;18421;0.0;-11.31;0
18422;-11.31;0.62;-11.31;0.0;0;18422;0.0;-11.31;0
18423;-11.31;0.62;-11.31;0.0;0;18423;0.0;-11.31;0
18424;-11.31;0.62;-11.31;0.0;0;18424;0.0;-11.31;0
18425;-11.31;0.62;-11.31;0.0;0;18425;0.0;-11.31;0
18426;-11.31;0.62;-11.31;0.0;0;18426;0.0;-11.31;0
18427;-11.31;0.62;-11.31;0.0;0;18427;0.0;-11.31;0
18428;-11.31;0.62;-11.31;0.0;0;18428;0.0;-11.31;0
18429;-11.31;0.62;-11.31;0.0;0;18429;0.0;-11.31;0
18430;-11.25;0.62;-11.25;0.0;0;18430;0.0600000000000005;-11.297999999999998;0
18431;-11.31;0.62;-11.31;0.0;0;18431;-0.0600000000000005;-11.298;0
18432;-11.31;0.62;-11.31;0.0;0;18432;0.0;-11.297999999999998;0
18433;-11.31;0.62;-11.31;0.0;0;18433;0.0;-11.297999999999998;0
18434;-11.31;0.62;-11.31;0.0;0;18434;0.0;-11.297999999999998;0
18435;-11.31;0.62;-11.31;0.0;0;18435;0.0;-11.31;0
18436;-11.31;0.62;-11.31;0.0;0;18436;0.0;-11.31;0
18437;-11.25;0.62;-11.25;0.0;0;18437;0.0600000000000005;-11.297999999999998;0
18438;-11.31;0.62;-11.31;0.0;0;18438;-0.0600000000000005;-11.297999999999998;0
18439;-11.25;0.62;-11.25;0.0;0;18439;0.0600000000000005;-11.285999999999998;0
18440;-11.31;0.62;-11.31;0.0;0;18440;-0.0600000000000005;-11.286;0
18441;-11.25;0.62;-11.25;0.0;0;18441;0.0600000000000005;-11.274;0
18442;-11.31;0.62;-11.31;0.0;0;18442;-0.0600000000000005;-11.286;0
18443;-11.25;0.62;-11.25;0.0;0;18443;0.0600000000000005;-11.274;0
18444;-11.31;0.62;-11.31;0.0;0;18444;-0.0600000000000005;-11.285999999999998;0
18445;-11.31;0.62;-11.31;0.0;0;18445;0.0;-11.285999999999998;0
18446;-11.31;0.62;-11.31;0.0;0;18446;0.0;-11.297999999999998;0
18447;-11.31;0.62;-11.31;0.0;0;18447;0.0;-11.298;0
18448;-11.31;0.62;-11.31;0.0;0;18448;0.0;-11.31;0
18449;-11.31;0.62;-11.31;0.0;0;18449;0.0;-11.31;0
18450;-11.31;0.62;-11.31;0.0;0;18450;0.0;-11.31;0
18451;-11.31;0.62;-11.31;0.0;0;18451;0.0;-11.31;0
18452;-11.31;0.62;-11.31;0.0;0;18452;0.0;-11.31;0
18453;-11.31;0.62;-11.31;0.0;0;18453;0.0;-11.31;0
18454;-11.25;0.62;-11.25;0.0;0;18454;0.0600000000000005;-11.297999999999998;0
18455;-11.31;0.62;-11.31;0.0;0;18455;-0.0600000000000005;-11.297999999999998;0
18456;-11.31;0.62;-11.31;0.0;0;18456;0.0;-11.298;0
18457;-11.31;0.62;-11.31;0.0;0;18457;0.0;-11.297999999999998;0
18458;-11.31;0.62;-11.31;0.0;0;18458;0.0;-11.297999999999998;0
18459;-11.31;0.62;-11.31;0.0;0;18459;0.0;-11.31;0
18460;-11.31;0.62;-11.31;0.0;0;18460;0.0;-11.31;0
18461;-11.31;0.62;-11.31;0.0;0;18461;0.0;-11.31;0
18462;-11.31;0.62;-11.31;0.0;0;18462;0.0;-11.31;0
18463;-11.31;0.62;-11.31;0.0;0;18463;0.0;-11.31;0
18464;-11.31;0.62;-11.31;0.0;0;18464;0.0;-11.31;0
18465;-11.31;0.62;-11.31;0.0;0;18465;0.0;-11.31;0
18466;-11.25;0.62;-11.25;0.0;0;18466;0.0600000000000005;-11.297999999999998;0
18467;-11.31;0.62;-11.31;0.0;0;18467;-0.0600000000000005;-11.297999999999998;0
18468;-11.31;0.62;-11.31;0.0;0;18468;0.0;-11.297999999999998;0
18469;-11.25;0.62;-11.25;0.0;0;18469;0.0600000000000005;-11.286;0
18470;-11.25;0.62;-11.25;0.0;0;18470;0.0;-11.274;0
18471;-11.31;0.62;-11.31;0.0;0;18471;-0.0600000000000005;-11.286;0
18472;-11.25;0.62;-11.25;0.0;0;18472;0.0600000000000005;-11.274;0
18473;-11.31;0.62;-11.31;0.0;0;18473;-0.0600000000000005;-11.274000000000001;0
18474;-11.31;0.62;-11.31;0.0;0;18474;0.0;-11.286;0
18475;-11.31;0.62;-11.31;0.0;0;18475;0.0;-11.297999999999998;0
18476;-11.31;0.62;-11.31;0.0;0;18476;0.0;-11.298;0
18477;-11.31;0.62;-11.31;0.0;0;18477;0.0;-11.31;0
18478;-11.31;0.62;-11.31;0.0;0;18478;0.0;-11.31;0
18479;-11.31;0.62;-11.31;0.0;0;18479;0.0;-11.31;0
18480;-11.25;0.62;-11.25;0.0;0;18480;0.0600000000000005;-11.297999999999998;0
18481;-11.31;0.62;-11.31;0.0;0;18481;-0.0600000000000005;-11.298;0
18482;-11.31;0.62;-11.31;0.0;0;18482;0.0;-11.297999999999998;0
18483;-11.31;0.62;-11.31;0.0;0;18483;0.0;-11.297999999999998;0
18484;-11.25;0.62;-11.25;0.0;0;18484;0.0600000000000005;-11.285999999999998;0
18485;-11.31;0.62;-11.31;0.0;0;18485;-0.0600000000000005;-11.297999999999998;0
18486;-11.31;0.62;-11.31;0.0;0;18486;0.0;-11.298;0
18487;-11.31;0.62;-11.31;0.0;0;18487;0.0;-11.297999999999998;0
18488;-11.31;0.62;-11.31;0.0;0;18488;0.0;-11.297999999999998;0
18489;-11.31;0.62;-11.31;0.0;0;18489;0.0;-11.31;0
18490;-11.31;0.62;-11.31;0.0;0;18490;0.0;-11.31;0
18491;-11.31;0.62;-11.31;0.0;0;18491;0.0;-11.31;0
18492;-11.25;0.62;-11.25;0.0;0;18492;0.0600000000000005;-11.297999999999998;0
18493;-11.31;0.62;-11.31;0.0;0;18493;-0.0600000000000005;-11.297999999999998;0
18494;-11.31;0.62;-11.31;0.0;0;18494;0.0;-11.297999999999998;0
18495;-11.31;0.62;-11.31;0.0;0;18495;0.0;-11.298;0
18496;-11.31;0.62;-11.31;0.0;0;18496;0.0;-11.297999999999998;0
18497;-11.31;0.62;-11.31;0.0;0;18497;0.0;-11.31;0
18498;-11.31;0.62;-11.31;0.0;0;18498;0.0;-11.31;0
18499;-11.31;0.62;-11.31;0.0;0;18499;0.0;-11.31;0
18500;-11.31;0.62;-11.31;0.0;0;18500;0.0;-11.31;0
18501;-11.31;0.62;-11.31;0.0;0;18501;0.0;-11.31;0
18502;-11.31;0.62;-11.31;0.0;0;18502;0.0;-11.31;0
18503;-11.31;0.62;-11.31;0.0;0;18503;0.0;-11.31;0
18504;-11.31;0.62;-11.31;0.0;0;18504;0.0;-11.31;0
18505;-11.31;0.62;-11.31;0.0;0;18505;0.0;-11.31;0
18506;-11.31;0.62;-11.31;0.0;0;18506;0.0;-11.31;0
18507;-11.31;0.62;-11.31;0.0;0;18507;0.0;-11.31;0
18508;-11.31;0.62;-11.31;0.0;0;18508;0.0;-11.31;0
18509;-11.31;0.62;-11.31;0.0;0;18509;0.0;-11.31;0
18510;-11.31;0.62;-11.31;0.0;0;18510;0.0;-11.31;0
18511;-11.31;0.62;-11.31;0.0;0;18511;0.0;-11.31;0
18512;-11.31;0.62;-11.31;0.0;0;18512;0.0;-11.31;0
18513;-11.31;0.62;-11.31;0.0;0;18513;0.0;-11.31;0
18514;-11.31;0.62;-11.31;0.0;0;18514;0.0;-11.31;0
18515;-11.25;0.62;-11.25;0.0;0;18515;0.0600000000000005;-11.297999999999998;0
18516;-11.31;0.62;-11.31;0.0;0;18516;-0.0600000000000005;-11.298;0
18517;-11.31;0.62;-11.31;0.0;0;18517;0.0;-11.297999999999998;0
18518;-11.31;0.62;-11.31;0.0;0;18518;0.0;-11.297999999999998;0
18519;-11.31;0.62;-11.31;0.0;0;18519;0.0;-11.297999999999998;0
18520;-11.31;0.62;-11.31;0.0;0;18520;0.0;-11.31;0
18521;-11.31;0.62;-11.31;0.0;0;18521;0.0;-11.31;0
18522;-11.31;0.62;-11.31;0.0;0;18522;0.0;-11.31;0
18523;-11.31;0.62;-11.31;0.0;0;18523;0.0;-11.31;0
18524;-11.31;0.62;-11.31;0.0;0;18524;0.0;-11.31;0
18525;-11.31;0.62;-11.31;0.0;0;18525;0.0;-11.31;0
18526;-11.31;0.62;-11.31;0.0;0;18526;0.0;-11.31;0
18527;-11.31;0.62;-11.31;0.0;0;18527;0.0;-11.31;0
18528;-11.31;0.62;-11.31;0.0;0;18528;0.0;-11.31;0
18529;-11.31;0.62;-11.31;0.0;0;18529;0.0;-11.31;0
18530;-11.31;0.62;-11.31;0.0;0;18530;0.0;-11.31;0
18531;-11.31;0.62;-11.31;0.0;0;18531;0.0;-11.31;0
18532;-11.31;0.62;-11.31;0.0;0;18532;0.0;-11.31;0
18533;-11.31;0.62;-11.31;0.0;0;18533;0.0;-11.31;0
18534;-11.31;0.62;-11.31;0.0;0;18534;0.0;-11.31;0
18535;-11.31;0.62;-11.31;0.0;0;18535;0.0;-11.31;0
18536;-11.31;0.62;-11.31;0.0;0;18536;0.0;-11.31;0
18537;-11.31;0.62;-11.31;0.0;0;18537;0.0;-11.31;0
18538;-11.31;0.62;-11.31;0.0;0;18538;0.0;-11.31;0
18539;-11.31;0.62;-11.31;0.0;0;18539;0.0;-11.31;0
18540;-11.31;0.62;-11.31;0.0;0;18540;0.0;-11.31;0
18541;-11.31;0.62;-11.31;0.0;0;18541;0.0;-11.31;0
18542;-11.31;0.62;-11.31;0.0;0;18542;0.0;-11.31;0
18543;-11.31;0.62;-11.31;0.0;0;18543;0.0;-11.31;0
18544;-11.31;0.62;-11.31;0.0;0;18544;0.0;-11.31;0
18545;-11.31;0.62;-11.31;0.0;0;18545;0.0;-11.31;0
18546;-11.31;0.62;-11.31;0.0;0;18546;0.0;-11.31;0
18547;-11.31;0.62;-11.31;0.0;0;18547;0.0;-11.31;0
18548;-11.31;0.62;-11.31;0.0;0;18548;0.0;-11.31;0
18549;-11.31;0.62;-11.31;0.0;0;18549;0.0;-11.31;0
18550;-11.31;0.62;-11.31;0.0;0;18550;0.0;-11.31;0
18551;-11.31;0.62;-11.31;0.0;0;18551;0.0;-11.31;0
18552;-11.31;0.62;-11.31;0.0;0;18552;0.0;-11.31;0
18553;-11.31;0.62;-11.31;0.0;0;18553;0.0;-11.31;0
18554;-11.31;0.62;-11.31;0.0;0;18554;0.0;-11.31;0
18555;-11.31;0.62;-11.31;0.0;0;18555;0.0;-11.31;0
18556;-11.31;0.62;-11.31;0.0;0;18556;0.0;-11.31;0
18557;-11.31;0.62;-11.31;0.0;0;18557;0.0;-11.31;0
18558;-11.31;0.62;-11.31;0.0;0;18558;0.0;-11.31;0
18559;-11.31;0.62;-11.31;0.0;0;18559;0.0;-11.31;0
18560;-11.31;0.62;-11.31;0.0;0;18560;0.0;-11.31;0
18561;-11.31;0.62;-11.31;0.0;0;18561;0.0;-11.31;0
18562;-11.31;0.62;-11.31;0.0;0;18562;0.0;-11.31;0
18563;-11.31;0.62;-11.31;0.0;0;18563;0.0;-11.31;0
18564;-11.31;0.62;-11.31;0.0;0;18564;0.0;-11.31;0
18565;-11.31;0.62;-11.31;0.0;0;18565;0.0;-11.31;0
18566;-11.31;0.62;-11.31;0.0;0;18566;0.0;-11.31;0
18567;-11.31;0.62;-11.31;0.0;0;18567;0.0;-11.31;0
18568;-11.31;0.62;-11.31;0.0;0;18568;0.0;-11.31;0
18569;-11.31;0.62;-11.31;0.0;0;18569;0.0;-11.31;0
18570;-11.31;0.62;-11.31;0.0;0;18570;0.0;-11.31;0
18571;-11.31;0.62;-11.31;0.0;0;18571;0.0;-11.31;0
18572;-11.31;0.62;-11.31;0.0;0;18572;0.0;-11.31;0
18573;-11.31;0.62;-11.31;0.0;0;18573;0.0;-11.31;0
18574;-11.31;0.62;-11.31;0.0;0;18574;0.0;-11.31;0
18575;-11.31;0.62;-11.31;0.0;0;18575;0.0;-11.31;0
18576;-11.31;0.62;-11.31;0.0;0;18576;0.0;-11.31;0
18577;-11.31;0.62;-11.31;0.0;0;18577;0.0;-11.31;0
18578;-11.31;0.62;-11.31;0.0;0;18578;0.0;-11.31;0
18579;-11.31;0.62;-11.31;0.0;0;18579;0.0;-11.31;0
18580;-11.31;0.62;-11.31;0.0;0;18580;0.0;-11.31;0
18581;-11.31;0.62;-11.31;0.0;0;18581;0.0;-11.31;0
18582;-11.31;0.62;-11.31;0.0;0;18582;0.0;-11.31;0
18583;-11.31;0.62;-11.31;0.0;0;18583;0.0;-11.31;0
18584;-11.31;0.62;-11.31;0.0;0;18584;0.0;-11.31;0
18585;-11.31;0.62;-11.31;0.0;0;18585;0.0;-11.31;0
18586;-11.31;0.62;-11.31;0.0;0;18586;0.0;-11.31;0
18587;-11.31;0.62;-11.31;0.0;0;18587;0.0;-11.31;0
18588;-11.31;0.62;-11.31;0.0;0;18588;0.0;-11.31;0
18589;-11.31;0.62;-11.31;0.0;0;18589;0.0;-11.31;0
18590;-11.31;0.62;-11.31;0.0;0;18590;0.0;-11.31;0
18591;-11.31;0.62;-11.31;0.0;0;18591;0.0;-11.31;0
18592;-11.31;0.62;-11.31;0.0;0;18592;0.0;-11.31;0
18593;-11.31;0.62;-11.31;0.0;0;18593;0.0;-11.31;0
18594;-11.31;0.62;-11.31;0.0;0;18594;0.0;-11.31;0
18595;-11.31;0.62;-11.31;0.0;0;18595;0.0;-11.31;0
18596;-11.31;0.62;-11.31;0.0;0;18596;0.0;-11.31;0
18597;-11.31;0.62;-11.31;0.0;0;18597;0.0;-11.31;0
18598;-11.31;0.62;-11.31;0.0;0;18598;0.0;-11.31;0
18599;-11.31;0.62;-11.31;0.0;0;18599;0.0;-11.31;0
18600;-11.31;0.62;-11.31;0.0;0;18600;0.0;-11.31;0
18601;-11.31;0.62;-11.31;0.0;0;18601;0.0;-11.31;0
18602;-11.31;0.62;-11.31;0.0;0;18602;0.0;-11.31;0
18603;-11.31;0.62;-11.31;0.0;0;18603;0.0;-11.31;0
18604;-11.31;0.62;-11.31;0.0;0;18604;0.0;-11.31;0
18605;-11.31;0.62;-11.31;0.0;0;18605;0.0;-11.31;0
18606;-11.31;0.62;-11.31;0.0;0;18606;0.0;-11.31;0
18607;-11.31;0.62;-11.31;0.0;0;18607;0.0;-11.31;0
18608;-11.31;0.62;-11.31;0.0;0;18608;0.0;-11.31;0
18609;-11.31;0.62;-11.31;0.0;0;18609;0.0;-11.31;0
18610;-11.31;0.62;-11.31;0.0;0;18610;0.0;-11.31;0
18611;-11.31;0.62;-11.31;0.0;0;18611;0.0;-11.31;0
18612;-11.31;0.62;-11.31;0.0;0;18612;0.0;-11.31;0
18613;-11.31;0.62;-11.31;0.0;0;18613;0.0;-11.31;0
18614;-11.31;0.62;-11.31;0.0;0;18614;0.0;-11.31;0
18615;-11.31;0.62;-11.31;0.0;0;18615;0.0;-11.31;0
18616;-11.31;0.62;-11.31;0.0;0;18616;0.0;-11.31;0
18617;-11.31;0.62;-11.31;0.0;0;18617;0.0;-11.31;0
18618;-11.31;0.62;-11.31;0.0;0;18618;0.0;-11.31;0
18619;-11.31;0.62;-11.31;0.0;0;18619;0.0;-11.31;0
18620;-11.31;0.62;-11.31;0.0;0;18620;0.0;-11.31;0
18621;-11.31;0.62;-11.31;0.0;0;18621;0.0;-11.31;0
18622;-11.31;0.62;-11.31;0.0;0;18622;0.0;-11.31;0
18623;-11.31;0.62;-11.31;0.0;0;18623;0.0;-11.31;0
18624;-11.38;0.62;-11.38;0.0;0;18624;-0.07000000000000028;-11.324;0
18625;-11.38;0.62;-11.38;0.0;0;18625;0.0;-11.338;0
18626;-11.38;0.62;-11.38;0.0;0;18626;0.0;-11.352;0
18627;-11.31;0.62;-11.31;0.0;0;18627;0.07000000000000028;-11.352;0
18628;-11.38;0.62;-11.38;0.0;0;18628;-0.07000000000000028;-11.366000000000001;0
18629;-11.31;0.62;-11.31;0.0;0;18629;0.07000000000000028;-11.352;0
18630;-11.31;0.62;-11.31;0.0;0;18630;0.0;-11.338;0
18631;-11.31;0.62;-11.31;0.0;0;18631;0.0;-11.324;0
18632;-11.38;0.62;-11.38;0.0;0;18632;-0.07000000000000028;-11.338000000000001;0
18633;-11.38;0.62;-11.38;0.0;0;18633;0.0;-11.338;0
18634;-11.38;0.62;-11.38;0.0;0;18634;0.0;-11.352;0
18635;-11.38;0.62;-11.38;0.0;0;18635;0.0;-11.366;0
18636;-11.38;0.62;-11.38;0.0;0;18636;0.0;-11.38;0
18637;-11.38;0.62;-11.38;0.0;0;18637;0.0;-11.38;0
18638;-11.31;0.62;-11.31;0.0;0;18638;0.07000000000000028;-11.366;0
18639;-11.31;0.62;-11.31;0.0;0;18639;0.0;-11.352;0
18640;-11.31;0.62;-11.31;0.0;0;18640;0.0;-11.338;0
18641;-11.38;0.62;-11.38;0.0;0;18641;-0.07000000000000028;-11.338;0
18642;-11.38;0.62;-11.38;0.0;0;18642;0.0;-11.338;0
18643;-11.31;0.62;-11.31;0.0;0;18643;0.07000000000000028;-11.338;0
18644;-11.38;0.62;-11.38;0.0;0;18644;-0.07000000000000028;-11.352;0
18645;-11.38;0.62;-11.38;0.0;0;18645;0.0;-11.366;0
18646;-11.38;0.62;-11.38;0.0;0;18646;0.0;-11.366;0
